"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"IN2024097N9GV7Z","2024-04-05","Baba'S Creation (India)","982A/9 Govind Puri Gali No 9 Govindpuri Delhi  110019 Kalkaji (Map) New Delhi 110020 | NEW DELHI","IN","India",28.5356507,77.261767,"Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|MANGO  (Mango Factory List 2024)|MANGO  (Mango Factory List 2024)","1-500|1-500","","","","","","False"
"IN2024097TPJ4ZM","2024-04-05","Sangam (India) Limited","B/306309 Dynasty Business Park Andheri Kurla Road JB Nagar Andheri(East) Mumbai 400 059 | MUMBAI","IN","India",19.1128048,72.865968,"Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer","","","","","","","False"
"IN2024097W38W9V","2024-04-05","Ajy Tech India Private Limited","Plot No 6A 6B 7A 7B Block No 167 Jolva Villate Palsana Taluka  394305 | SURAT","IN","India",21.165403,72.99920130000001,"Apparel|Unspecified","A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|A Brand / Retailer","","","","","","","False"
"IN2024100APCPHK","2024-04-05","Lucky Yarn Tex India Private Limited","7/23Krp Nager  Komarapalaya Road Pallipalayam Namakkal Tamil Nadu 638008 | ERODE","IN","India",11.359559,77.7406743,"Unspecified","A Brand / Retailer|MANGO  (Mango Factory List 2024)|A Brand / Retailer|A Brand / Retailer|MANGO  (Mango Factory List 2024)","1-500|1-500","","","","","","False"
"IN2024100GSGR1J","2024-04-08","Nilorn India Pvt. Ltd","Plot No. 9C, Sector - 03 ParwanooHimachal Pradesh","IN","India",30.8405752,76.9583881,"Apparel|Apparel Accessories","Gina Tricot [Public List] (Gina Tricot Tier 2 Facility List August 2022)","","","Raw Materials","Raw Material Processing or Production","Raw Material Processing or Production","","False"
"IN2024101APKR1D","2024-04-08","Vns Accessories India Llp - Unit 79","79 Udyog Vihar Phase 1Gurugram Haryana Pin 122016","IN","India",28.50318,77.06320099999999,"Apparel|Unspecified","Next Plc (Next Plc August 2024)|Next Plc (Next Plc Manufacturing Sites April 2024)|Next Plc (Next Plc March 2024)","","","","","","Component","False"
"IN2024101Q12HQ3","2024-04-08","Nira (India Today Fashion)","H 101/E Riico Industrial Area Mansarovar Jaipur 302020 Rajasthan","IN","India",26.8318045,75.7763927,"Apparel","Next Plc (Next Plc August 2024)|Next Plc (Next Plc Manufacturing Sites April 2024)|Next Plc (Next Plc March 2024)|Next Plc (Next Plc Facility List February 2025)","","","","","","","False"
"IN20241078BDTXY","2024-04-15","TKL Knits India Pvt Limited Unit 1","Gandhi Nagar 1, Therkkuppalayam, Coimbatore, Tamil Nadu 641020","IN","India",11.1342834,76.93260930000001,"Unspecified","TKL KNITS INDIA PVT LTD (TKL Knits India Pvt Limited Unit 1)","93","Ciel Textiles","Printing,Washing,Embroidery","","Printing|Washing|Embroidery","Ladies dress |Kids|swet shirt |jagger|T shirt poloshirt ","False"
"IN2024113D028YS","2024-04-22","SMA Solar India Private Limited","Unit No. 701 and 717, 7th Floor, Lodha Supremus, Kolshet Road, Thane West – 400607","IN","India",19.2339598,72.98759729999999,"Renewable Energy","SMA Solar [Public List] (SMA April 2024 Facility List)","","","","","","","False"
"IN20241160HQY8N","2024-04-25","AAK India Private Limited","14th Floor, Quantum, Central Avenue Hiranandani Business Park Hiranandani Estate, Ghodbunder Road","IN","India",19.2800981,72.9303558,"Agriculture|Beauty Products|Food|Food Industry","AAK [Public List] (AAK Facility List Oct 2023)","","AAK AB","","","","Food and Beverage","False"
"IN20241166NTR9X","2024-04-25","AAK South East India Private Limited","Factory: Near Old NFCL Park, ADB Road Kakinada, East Godavari Andhra Pradesh, 533 003 INDIA","IN","India",17.0268194,82.225795,"Agriculture|Beauty Products|Food|Food Industry","AAK [Public List] (AAK Facility List Oct 2023)","","AAK AB","","","","Food and Beverage","False"
"IN2024116AVHV4W","2024-04-24","Corep India (P) Ltd","Zone, Phase Ii, Dist., National Capital","IN","India",28.5385481,77.40751809999999,"Apparel|Home","Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 5)|Wikirate International e.V. (2017 Apparel Suppliers on Wikirate part 5)|John Lewis Partnership (John Lewis Partnership Factory List July 2018 (Archived Data))","70|70","","","","","","False"
"IN2024116H614Y1","2025-04-15","Siemens Gamesa - India Chennai","Redhills, Vadagarai, 600066 Chennai","IN","India",13.1844579,80.1961163,"Electricity|Energy|Energy Production & Utilities|Manufacturing|Renewable Energy|Technology","Siemens Gamesa [Public List] (Siemens Gamesa March 2024 Facility List)|Open Supply Hub Research Team [Public Data]","","Siemens Gamesa","","","","Wind Energy|Wind Turbine","False"
"IN2024116MKTXDJ","2024-04-24","India Trimmings Private Limited","Telungupalayam Post, Annur, Coimbatore","IN","India",10.9935229,76.9275744,"Apparel|Home","Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 5)|John Lewis Partnership (John Lewis Partnership Factory List July 2018 (Archived Data))","162|162","","","","","","False"
"IN2024116PCQ5PV","2024-04-24","Kraftwares (India) Ltd","Shakti Mills Lane, Mahalaxmi, Mumbai, Maharashtra","IN","India",18.9874203,72.8250866,"Apparel|Home","Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 5)|John Lewis Partnership (John Lewis Partnership Factory List July 2018 (Archived Data))","27|27","","","","","","False"
"IN2024116VRAABS","2024-04-25","M/S Sundar Sons (India) Exports","109/1B, Near Karumbalai Main Road, Karuppur, Salem 636 012, India","IN","India",11.7171776,78.0918193,"Unspecified","A Brand / Retailer|A Brand / Retailer","","","","","","","False"
"IN2024116Z6BJZ8","2024-04-24","Heritage India Export Pvt.Ltd","Narela Road, Kundli, Sonipat, Haryana, Haryana","IN","India",28.8072614,77.1404211,"Apparel|Home","Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 5)|John Lewis Partnership (John Lewis Partnership Factory List July 2018 (Archived Data))","72|72","","","","","","False"
"IN2024117XTV5A9","2024-04-25","Nsl Textiles Hyderabad India","Nsl Textiels, Edlapadu, Guntrur, Hydrabad, India","IN","India",16.1700107,80.2250415,"Unspecified","A Brand / Retailer","","","","","","","False"
"IN20241224B0TXA","2024-04-30","Panorama Apparels India Private Limited","NO: 28/30 ASHER NAGAR, 60 FEET ROAD, AVINASHI ROAD, TIRUPUR","IN","India",11.1247611,77.32962859999999,"Apparel","ZEEMAN (Zeeman tier 3 - Cotton suppliers (spinning - ginning - raw material processing) (April 2024))","","","Ginning","Raw Material Processing or Production","Ginning","","False"
"IN20241228QFJ26","2024-04-30","JMS MODERN AIRWEAVES INDIA(P)LTD","108 R.S ROAD, PALLIPALAYAM, NAMAKKAL-638006","IN","India",11.335857,77.7143003,"Apparel","ZEEMAN (Zeeman tier 3 - Cotton suppliers (spinning - ginning - raw material processing) (April 2024))","","","Raw Material Processing or Production","Raw Material Processing or Production","Raw Material Processing or Production","","False"
"IN2024124B5ZSJ0","2024-04-24","Stonemen Crafts India Pvt Ltd (Amroha)","Village- Neeli Kheri Post- Dindoli Dist- Jyitiba Ohule Nagar, Amroha, Uttar Pradesh, India (IND)","IN","India",28.8277631,78.5483395,"Home","John Lewis Partnership (John Lewis Partnership Factory List December 2021 (Archived Data))|John Lewis Partnership (John Lewis Partnership Factory List March 2021 (Archived Data))","250|250","","","","","","False"
"IN2024124BH5DRC","2024-04-24","Indian Carpet Center","2-A 1st Floor Adhchini	Sri Aurobindo Marg		New Delhi		1117	India","IN","India",28.5657686,77.16564509999999,"Consumer Products|Home","India Export Promotion Council for Handicrafts [Public List] (EPCH Members 0-9 & A-J as of July 2025)|John Lewis Partnership (John Lewis Partnership Factory List March 2021 (Archived Data))","6","","","","","Handicrafts","False"
"IN2024124BW1MTW","2024-04-24","Corep Lighting India (P) Ltd","Plot No. 129G/16 NSEZ Phase II, Noida, India (IND)","IN","India",28.5413965,77.3970354,"Appliances|Home|Home Accessories|Unspecified","John Lewis Partnership (John Lewis Own Brand Factory List January 25)|John Lewis Partnership (John Lewis Factory List July 2025)|John Lewis Partnership (John Lewis Partnership Factory List December 2021 (Archived Data))|El Corte Inglés [Public List] (El Cortes Ingles - June 2017 Production Locations List)|Oliver Bonas (OB Tier 1 2024 OSH)|Oliver Bonas (OB Tier 1 2024 OSH error revised)|John Lewis Partnership (John Lewis Partnership Factory List March 2021 (Archived Data))|John Lewis Partnership (John Lewis Factory List Oct 2024)|John Lewis Partnership (John Lewis Factory List January 2025)","70|72|52|52","","","","","","False"
"IN2024128MV894E","2024-05-07","FrieslandCampina India","Prestige Featherlite Tech Park, 560066, Bangalore","IN","India",12.981438,77.72165,"Food & Beverage","FrieslandCampina [Public List] (FrieslandCampina May 2024 Facility List)","","Friesland Campina","","",""," Dairy","False"
"IN2024129F3H0M2","2024-04-24","Theme India","Sector – 11, Noida, Uttar Pradesh","IN","India",28.5985755,77.3338783,"Unspecified","John Lewis Partnership (John Lewis Partnership Factory List July 2018 (Archived Data))","45","","","","","Fashion","False"
"IN20241322EWRDP","2024-05-08","Eastman Chemical India Private Limited","Unit No. 307, 3rd Floor, Rectangle, One Saket District Center, New Delhi, Delhi 110017, India","IN","India",28.5268884,77.2165856,"Unspecified","Eastman [Public List] (Eastman May 2024 Facility List)","","Eastman Chemical Company","Sales office","","Sales office","","False"
"IN2024132Q0D7Q7","2024-05-08","Eastman Chemical India Private Limited","C/O Divija Commercial Properties Pvt Ltd, 11 Floor, Skyview 20 SEZ, Survey No 83/1, Raidurgam, Hyderabad, Telangana 500032, India","IN","India",17.4344456,78.374599,"Unspecified","Eastman [Public List] (Eastman May 2024 Facility List)","","Eastman Chemical Company","Shared services center","","Shared services center","","False"
"IN2024132VZM5RG","2024-05-08","Eastman Chemical India Private Limited","801-804, Powai Plaza, Central Avenue, Hiranandani Business Park, Powai, Mumbai, 400076, India","IN","India",19.1233931,72.913112,"Unspecified","Eastman [Public List] (Eastman May 2024 Facility List)","","Eastman Chemical Company","Sales office","","Sales office","","False"
"IN2024137C3E0X4","2024-05-15","Aquarelle India Pvt Ltd - Samudra","MANDYA DISTRICT, SURVEY NO 100/1, 2, 3, 4, BANASAMUDRA VILLAGEKarnataka","IN","India",12.4013656,77.1821856,"Apparel|Textiles|Unspecified","Aquarelle India Private Limited|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|BESTSELLER (Tier 1 and Tier 0 June 2025)|Levi Strauss & Co. (Levi Strauss & Co. Direct Sourcing Factory List Q3 2025)|BESTSELLER (Tier 1 and Tier 0 August 2025)|J.Barbour & Sons Ltd.  (J.Barbour & Sons Ltd. Tier 1 Finished Goods Facility List October 2025)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 August 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|VARNER AS (Facorty List July 2024)|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 October 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 June 2024)|BESTSELLER (Tier 1 and Tier 0 June 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 January 2025)|VARNER AS (Varner Factory List December 2024)|A Brand / Retailer|A Brand / Retailer|Superdry Plc (Superdry Plc Facility List May 2024)|BESTSELLER (Tier 1 and Tier 0 February 2025)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|Worldly|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Aquarelle India Private Limited (Aquarelle India Private Limited Facility List April 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Fair Factories Clearinghouse (FFC Factory List Oct 2022)|PVH (PVH Brand Facility List Dec 2022)|River Island (River Island Tier 1 Factory List March 2023)|A Brand / Retailer|PVH (PVH Facility List June 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Wikirate International e.V.|A Brand / Retailer|VARNER AS (Varner Facility List July 2023)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 11)|A Brand / Retailer|A Brand / Retailer|Ralph Lauren Corporation (Supplier Disclosure T1 Factory 2024)|A Brand / Retailer|Kontoor Brands, Inc. (KTB) (Kontoor Brands Inc. KTB Factory List valid on the date of publication 10.02.2025)|VARNER AS (Varner Factory List December 2024)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)|A Brand / Retailer|A Brand / Retailer|Ralph Lauren Corporation (Supplier Disclosure T1 Factory 2025)|A Brand / Retailer|A Brand / Retailer","1001-5000|1000-5000|1001-5000|1001-5000|3664|1988|1001-5000|1001-5000|0-5|435|1001-5000|0-5|4046|0-5|1900|1729|4046|1001-2000|1001|0-5|4046|1729","Aquarelle India Private Limited|CIEL Textile|Aquarelle|CIEL Textiles|CIEL Textile|LAGUNA CLOTHING PRIVATE LIMITED|CIEL Textiles|CIEL Textiles|Ace Turtle Omni Private Limited|LAGUNA CLOTHING PRIVATE LIMITED","Level 1|Final product assembley|Cut & Sew|Tier 1 Finished Goods| Washing|Final Assembly |MANUFACTURING","Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","Cut & Sew|Finished Goods|Final Product Assembly|Final Assembly|Washing|Manufacturing|Manufacturing","Casual Shirts|Wovens|Wovens","False"
"IN2024137TNTC10","2024-05-15","Win India Patravakkam","69B SIDCO INDUSTRIAL ESTATEPATRAVAKKAMAMBATTURTamil Nadu","IN","India",13.1085236,80.1759761,"Apparel","Superdry Plc (Superdry Plc Facility List May 2024)","462","Win India","Final product assembley","Final Product Assembly","Final Product Assembly","","False"
"IN2024138CJTXXX","2024-05-14","SHIVAM AUXICHEM INDIA","L185 DELTA 2 GREATER NOIDA","IN","India",28.4897449,77.5203792,"Unspecified","OVS Spa (OVS SPA SUPPLIERS LIST - TIER 3 FY2023)","6","","SILICONES|DETERGENTS","","DETERGENTS|SILICONES","Apparels","False"
"IN2024138EG048N","2024-05-14","ARCHROMA INDIA PVT.LTD","ARCHROMA INDIA PVT.LTD LIGHT HALL, B WING, SAKI VIHAR, CHANDIVLI MUMBAI72","IN","India",19.1054918,72.9025422,"Unspecified","OVS Spa (OVS SPA SUPPLIERS LIST - TIER 3 FY2023)","80","","Dyes and chemicals","","Dyes and chemicals","Apparels","False"
"IN2024138HWGH70","2024-05-14","M/s Zip India","B142, Sector6, Noida","IN","India",28.590813,77.317838,"Unspecified","OVS Spa (OVS SPA SUPPLIERS LIST - TIER 3 FY2023)","10","","Elastic","","Elastic","Apparels","False"
"IN2024138J5S2DA","2024-05-14","ANSHA THREAD INDIA","MUNNI LAL BHATI MARKET SHOP NO NAYA GOUN PHASEII SECTOR 87 NOIDA 201305","IN","India",28.5310712,77.414011,"Unspecified","OVS Spa (OVS SPA SUPPLIERS LIST - TIER 3 FY2023)","8",""," BUTTAN ELASTIC|THREAD ","","BUTTAN ELASTIC|THREAD","Apparels","False"
"IN2024138KEA1G7","2024-05-14","TFT BIOTECH INDIA PVT. LTD.","25, KHASRA NO.34, STREET NO.6, MASTER   MOHALLA, LIBASPUR, NEW DELHI110042","IN","India",28.7584055,77.1542789,"Unspecified","OVS Spa (OVS SPA SUPPLIERS LIST - TIER 3 FY2023)","25","","CHEMICAL","","CHEMICAL","Apparels","False"
"IN2024138NXF1K0","2024-05-14","BOSTIK INDIA PRIVATE LIMITED","PLOT NO. 15B1, 1ST PHASE JIGANI INDUSTRIAL AREA, JIGANI, KARNATAKA","IN","India",12.9073594,77.5852023,"Unspecified","OVS Spa (OVS SPA SUPPLIERS LIST - TIER 3 FY2023)","200","","","","","Apparels","False"
"IN2024138TZK977","2024-05-14","MANGAL TEXTILE MILLS (INDIA PVT. LTD.","104/2 & 123/D, GIDC ESTATE PHASE I, VATVA, AHMEDABAD382445","IN","India",22.9682902,72.6299003,"Apparel|Unspecified","OVS Spa (OVS SPA SUPPLIERS LIST - TIER 3 FY2023)|JOG Group (Garcia, CHASIN', Jeans Centre) (JOG Group (Garcia, CHASIN', Jeans Centre) List Feb 2025)|The Very Group (OSHub January Factory List 2025 Tier2)","37|150|101-500","","Printing|FABRIC PRINTING","Printing, Product Dyeing and Laundering","FABRIC PRINTING|Printing","Apparels| Fabric Manufacture|CLOTHING","False"
"IN2024143B9J1J0","2024-05-22","LG Energy Solution India Private Limited","Unit No. 203, Worldmark 2, Asset No. 8, Aerocity, New Delhi 110037","IN","India",28.5515347,77.122704,"Energy","LG Energy Solution [Public List] (LG Energy Solution May 2024 Facility List)","","","Office, Marketing","","Office|Marketing","","False"
"IN2024150E3SJGH","2024-05-29","Link Clothing India Private Limited","Plot No. 99, New GIDC, Umbergaon - 396171 Dist. Valsad, Gujarat.","IN","India",20.1627081,72.76423919999999,"Apparel|Unspecified","JoJo Maman Bébé (Jojo Maman Bebe Tier 1 Factory List July 2025)|JoJo Maman Bébé (Jojo Maman Bebe Tier 1 Factory List July 2025 V2)|JoJo Maman Bébé (Jojo Maman Bebe Tier 1 Factory List OCTOBER 2025)|JoJo Maman Bébé (JoJo Maman Bebe Tier 1 Factory List May 2024 V2)|JoJo Maman Bébé (JoJo Maman Bebe Tier 1 Factory List September 2024)|JoJo Maman Bébé (JoJo Maman Bebe Tier 1 Factory List May 2024)|JoJo Maman Bébé (Jojo Maman Bebe Tier 1 Factory List February 2025)","66|66|66|66|66|66|88","","Cut, Make, Trim|CMT","Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","Cutting|Cutting|Cutting|CMT|CMT|CMT|Cutting","Clothing|Clothing|Clothing","False"
"IN20241554D1BFP","2024-06-03","GAIN UP INDUSTRIES INDIA PVT LTD (UNIT-2)","Door No. / Plot No.: 13/341 Dindigul - Batlagundu Highway, Sitharevu Village, Ottupatti, Dindigul, Attur Taluk, Dindigul District – 624708. india","IN","India",10.237578,77.8310104,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Marks & Spencer (Marks and Spencer (M&S) Fashion, Home and Beauty Tier 1 Facility List - July 2025)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|A Brand / Retailer|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|KIABI (Kiabi Jan 2, 2025)|KIABI (Kiabi Dec 5, 2024)|A Brand / Retailer|A Brand / Retailer","1579","","Final Product Assembly","Final Product Assembly","Final Product Assembly","","False"
"IN2024164QWSYE2","2024-06-06","Finproject India Pvt. Ltd.","SP-1013, PHASAE -III RIICO INDUSTRI, 302022 Jaipur","IN","India",26.8547292,75.8296077,"Footwear|Textiles|Unspecified","A Multi-Stakeholder Initiative|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - 0-9, A-G)|A Civil Society Organization|A Brand / Retailer|A Civil Society Organization|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|HUGO BOSS (HUGO BOSS Supplier List Tier 1)","0-1","Finproject","","","","","False"
"IN202416579R66Z","2024-06-12","ASIAN GRANITO INDIA LTD.","CERAMIC ZONE AT POST: DALPUR, Gujarat, 383216","IN","India",23.5128056,72.92992679999999,"Agriculture|Beverages|Commodities|Crop Production|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - June 2024 Grapes Active Exporters List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Mar 2024 Grapes Active Exporters Production Location List)","","","","","","Fruit|Grapes","False"
"IN2024165D6C02C","2024-06-12","HIRA LALL AND SON INDIA ANUPAM PVT. LTD.","C-19 SECTOR 58","IN","India",28.4214117,77.3125167,"Unspecified","MANGO  (Historical Factories Mango)|MANGO  (Mango Factory List 2024)|MANGO  (Mango Factory List 2024)","","","","","","","False"
"IN2024165N692P7","2024-06-12","AGROVIL INDIA","E-80, Flat No. 03 Shreerang Society Old Mumbai Pune Road, Thane, Maharashtra, 400601","IN","India",19.2070425,72.9811836,"Agriculture|Beverages|Commodities|Crop Production|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - June 2024 Grapes Active Exporters List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Mar 2024 Grapes Active Exporters Production Location List)","","","","","","Fruit|Grapes","False"
"IN2024165RT82RZ","2024-06-12","C-7 SECTOR 63 NOIDA UP 201301 INDIA","C-7 SECTOR 63 NOIDA UP 201301 INDIA","IN","India",28.6209681,77.3811702,"Unspecified","MANGO  (Historical Factories Mango)|MANGO  (Mango Factory List 2024)|MANGO  (Mango Factory List 2024)","","","","","","","False"
"IN2024165YHQH68","2024-06-12","AGROFRESH FOODS INDIA PVT. LTD.","5, PRAMODINI APPT. ISHADAN SOCIETY, MAYUR COLONY, KOTHRUD, Maharashtra, 411029","IN","India",18.5080434,73.8144738,"Agriculture|Beverages|Commodities|Crop Production|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - June 2024 Grapes Active Exporters List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Mar 2024 Grapes Active Exporters Production Location List)","","","","","","Fruit|Grapes","False"
"IN2024169603WC0","2024-06-17","TUV India Pvt. Ltd. (Laboratory Division)","Survey No: 42, Hissa No. 3/1 &3/2 Sus-Taluka, Mulshi, Pune 411021","IN","India",18.5492637,73.7652281,"Agriculture|Biotechnology|Food|Food Industry|Food Manufacturing|Professional Services|Technical And Scientific Activities","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - February 2024 Authorised Peanut Test Laboratory List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Jul 2023 Grape Testing Laboratory Location List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Jan 2024 Grape Testing Laboratory Location List)","","","Office, Testing / Cerfitication, Laboratory","","Testing Cerfitication|Laboratory|Office|Laboratory|Office|Testing Cerfitication|Office|Laboratory|Testing Cerfitication","Peanut Products|Food Science|Peanuts|Grapes|Grapes Products|Food Science|Grapes|Grapes Products|Food Science","False"
"IN20241697S66A5","2024-06-17","SGS India Private Limited","201, 2nd Floor, Sumel II, S G Highway, Thaltej, Ahmedabad","IN","India",23.0474257,72.5157687,"Agriculture|Biotechnology|Food|Food Industry|Food Manufacturing|Professional Services|Technical And Scientific Activities","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - February 2024 Authorised Peanut Test Laboratory List)","","","Office, Testing / Cerfitication, Laboratory","","Testing Cerfitication|Laboratory|Office","Peanut Products|Food Science|Peanuts","False"
"IN20241698SAQQ8","2024-06-17","Eurofins Analytical Services India Pvt. Ltd.","157, Udyog Vihar, Phase-1 Gurugram- 122016","IN","India",28.5119959,77.0830034,"Agriculture|Biotechnology|Food|Food Industry|Food Manufacturing|Professional Services|Technical And Scientific Activities","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - February 2024 Authorised Peanut Test Laboratory List)","","","Office, Testing / Cerfitication, Laboratory","","Testing Cerfitication|Laboratory|Office","Peanut Products|Food Science|Peanuts","False"
"IN2024169CKHJH2","2024-06-17","NAPAJI NUTS AND FOODS INDIA PRIVATE LIMITED","OM PRAKASH S/O KANHAIYA LAL ACHARYA, NARSISAR BASS, NAPASAR RAJASTHAN","IN","India",27.9735331,73.56427510000002,"Agriculture|Beverages|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Feb 2024 Active Unit Peanut Production Location List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - June 2024 Active Unit Peanut Production Location List)","","","","","","Peanuts|Peanut Products|Peanuts|Peanut Products","False"
"IN2024169DQWJZ0","2024-06-17","Lorenz Snacks India Private Limited","C-505, 5th Floor, Imperial Heights, 150 Ring Road, Mouje Nanamava, Rajkot 360005","IN","India",22.2816682,70.7757827,"Agriculture|Biotechnology|Food|Food Industry|Food Manufacturing|Professional Services|Technical And Scientific Activities","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - February 2024 Authorised Peanut Test Laboratory List)","","","Office, Testing / Cerfitication, Laboratory","","Testing Cerfitication|Laboratory|Office","Peanut Products|Food Science|Peanuts","False"
"IN2024169EDM7W1","2024-06-17","Mats India Private Limited","1A, 1B, Perumal Koil Street Nerkundram, Chennai- 600107","IN","India",13.0683748,80.1858706,"Agriculture|Biotechnology|Food|Food Industry|Food Manufacturing|Professional Services|Technical And Scientific Activities","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - February 2024 Authorised Peanut Test Laboratory List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Jan 2024 Grape Testing Laboratory Location List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Jul 2023 Grape Testing Laboratory Location List)","","","Office, Testing / Cerfitication, Laboratory","","Testing Cerfitication|Laboratory|Office|Laboratory|Office|Testing Cerfitication|Office|Laboratory|Testing Cerfitication","Peanut Products|Food Science|Peanuts|Grapes|Grapes Products|Food Science|Grapes|Grapes Products|Food Science","False"
"IN2024169F150FK","2024-06-17","Shiva Analyticals (India) Private Limited","Plot no. 24d(p) and 34d, Kiadb Industrial Area, Bengaluru, Karnataka","IN","India",12.7983438,77.6582656,"Agriculture|Biotechnology|Food|Food Industry|Food Manufacturing|Professional Services|Technical And Scientific Activities","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - February 2024 Authorised Peanut Test Laboratory List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Jan 2024 Grape Testing Laboratory Location List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Jul 2023 Grape Testing Laboratory Location List)","","","Office, Testing / Cerfitication, Laboratory","","Testing Cerfitication|Laboratory|Office|Laboratory|Office|Testing Cerfitication|Office|Laboratory|Testing Cerfitication","Peanut Products|Food Science|Peanuts|Grapes|Grapes Products|Food Science|Grapes|Grapes Products|Food Science","False"
